scope,course_code,title,cus,program_count,colleges,programs
AP,D353,Strategic Training and Development,3,3,School of Business,"Bachelor of Science, Human Resource Management; Bachelor of Science, Business Management; Bachelor of Science, Healthcare Administration"
AP,D354,Talent Acquisition,3,2,School of Business,"Bachelor of Science, Human Resource Management; Bachelor of Science, Business Management"
AP,D355,Total Rewards,3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D356,HR Technology,3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D357,"Diversity, Equity, and Inclusion",3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D358,Global Human Resource Management,3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D359,Agile HR,3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D360,HRM Capstone,3,1,School of Business,"Bachelor of Science, Human Resource Management"
AP,D361,Business Simulation,4,9,School of Business,"Bachelor of Science, Accounting; Bachelor of Science, Information Technology Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D362,Corporate Finance,3,1,School of Business,"Bachelor of Science, Finance"
AP,D363,Personal Finance,3,1,School of Business,"Bachelor of Science, Finance"
AP,D364,Financial Management I,3,1,School of Business,"Bachelor of Science, Finance"
AP,D365,Financial Management II,3,1,School of Business,"Bachelor of Science, Finance"
AP,D366,Financial Statement Analysis,3,1,School of Business,"Bachelor of Science, Finance"
AP,D367,Innovation in Finance,3,1,School of Business,"Bachelor of Science, Finance"
AP,D368,Enterprise Risk Management,3,1,School of Business,"Bachelor of Science, Finance"
AP,D369,Finance Capstone,3,1,School of Business,"Bachelor of Science, Finance"
AP,D370,IT Leadership Foundations,3,8,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure; Bachelor of Science, Data Analytics; Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering [BSSWE_C]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D372,Introduction to Systems Thinking,3,4,School of Technology,"Bachelor of Science, Data Analytics; Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering [BSSWE_C]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D373,Marketing in the Digital Era,3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D374,Market Research,3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D375,Marketing Communications and Storytelling,3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D376,"Product, Price, and Customer Experience",3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D377,Digital Marketing Foundations,3,1,School of Business,"Master of Science in Marketing, Digital Marketing Specialization"
AP,D378,Digital Marketing Science,4,1,School of Business,"Master of Science in Marketing, Marketing Analytics Specialization"
AP,D379,Social Media Marketing,3,1,School of Business,"Master of Science in Marketing, Digital Marketing Specialization"
AP,D380,Email Marketing,3,1,School of Business,"Master of Science in Marketing, Digital Marketing Specialization"
AP,D381,E-Commerce and Marketing Analytics,3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D382,Digital Marketing Analytics,3,1,School of Business,"Master of Science in Marketing, Marketing Analytics Specialization"
AP,D383,Search Engine Optimization,3,1,School of Business,"Master of Science in Marketing, Marketing Analytics Specialization"
AP,D384,Marketing Experiential Capstone,3,2,School of Business,"Master of Science in Marketing, Digital Marketing Specialization; Master of Science in Marketing, Marketing Analytics Specialization"
AP,D385,Software Security and Testing,3,4,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance; Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering [BSSWE_C]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D386,Hardware and Operating Systems Essentials,3,4,School of Technology,"Bachelor of Science, Data Analytics; Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering [BSSWE_C]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D387,Advanced Java,3,4,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS); Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D388,Fundamentals of Spreadsheets and Data Presentations,3,13,School of Business; School of Technology,"Bachelor of Science, Accounting; Bachelor of Science, Human Resource Management; Bachelor of Science, Business Management; Bachelor of Science, Marketing; Bachelor of Science, Communications; Bachelor of Science, Finance; Bachelor of Science, Healthcare Administration; Bachelor of Science, Project Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design; Bachelor of Science, Data Analytics; Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,D389,Learning Strategies in Higher Education,4,5,Leavitt School of Health,"Bachelor of Science, Health Information Management; Bachelor of Science, Health and Human Services; Bachelor of Science, Health Science; Bachelor of Science in Psychology; Bachelor of Science, Public Health"
AP,D390,Introduction to Health and Human Services,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D391,Healthcare Ecosystems,3,2,Leavitt School of Health,"Bachelor of Science, Health Information Management; Bachelor of Science, Health and Human Services"
AP,D393,History of Healthcare in America,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D394,Care for Individuals and Families,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D396,Evidenced-Based Practice for Health and Human Services,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D398,Introduction to Pharmacology,3,2,Leavitt School of Health,"Bachelor of Science, Health Information Management; Bachelor of Science, Health and Human Services"
AP,D399,Introduction to Gerontology,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D400,End of Life Care,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D401,Introduction to Epidemiology,3,3,Leavitt School of Health,"Bachelor of Science, Health and Human Services; Bachelor of Science, Health Science; Bachelor of Science, Public Health"
AP,D402,Community and Public Health,4,2,Leavitt School of Health,"Bachelor of Science, Health and Human Services; Bachelor of Science, Public Health"
AP,D404,Healthcare Values and Ethics,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D405,Financial Resource Management and Healthcare,4,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D406,Health Literacy for the Client and Family,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D407,Models of Care and Healthcare Trends,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D408,Community Relations and Leadership,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D409,Health and Human Services Professional Field Experience,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D410,Health & Human Services Professional Capstone,3,1,Leavitt School of Health,"Bachelor of Science, Health and Human Services"
AP,D412,Network Analytics and Troubleshooting,3,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,D413,Telecomm and Wireless Communications,3,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,D414,Cyber Operations Fundamentals,6,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Cisco"
AP,D415,Software Defined Networking,3,3,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,D416,DevNet Fundamentals,6,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Cisco"
AP,D417,Network Automation and Deployment,3,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering"
AP,D419,Implementing and Administering Networking Solutions,6,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Cisco"
AP,D420,Discrete Math: Logic,1,2,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance; Bachelor of Science, Data Analytics"
AP,D421,Discrete Math: Functions and Relations,1,2,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance; Bachelor of Science, Data Analytics"
AP,D422,Discrete Math: Algorithms and Cryptography,1,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D424,Software Engineering Capstone,4,3,School of Technology,"Bachelor of Science, Software Engineering [BSSWE]; Bachelor of Science, Software Engineering [BSSWE_C]; Bachelor of Science, Software Engineering (BSSWE to MSSWE)"
AP,D425,Introduction to Chemistry,3,2,Leavitt School of Health,"Bachelor of Science, Nursing - Prelicensure (Pre-Nursing); Bachelor of Science, Health Science"
